Handle    	Owner               	Type                	Memory    	Time Created                  
0x42b03545	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:20:32         
0x7e003546	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:35:23         
0xab10354b	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:19:55         
0x3570354c	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:11:43         
0x0b30354d	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:23:24         
0xa220354e	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:30:23         
0xf520354f	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:51:58         
0x23d03553	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:41:12         
0x88403554	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:49:56         
0xd1a03555	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:19:55         
0x28d03559	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:01:54         
0xf770355c	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:27:49         
0xd440355d	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:01:21         
0xd1b0355e	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:19:55         
0x7fa03562	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:08:31         
0x31503563	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:09:14         
0x32f03567	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:38:39         
0x76c03568	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:21:46         
0x9d10356b	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:02:36         
0x63e0356d	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:06:04         
0xb000356e	custom/ServerAdverti	CellArray           	16404     	12/12/2022 - 20:38:25         
0x69c03571	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:40:59         
0x58c03572	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:45:04         
0xc6403577	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:41:57         
0xdb203578	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:53:33         
0x13b03579	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:22:54         
0x7100357a	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:45:55         
0x7080357b	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:38:27         
0xc5d0357d	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:05:04         
0xc940357e	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:42:14         
0x6e803580	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:50:59         
0x22103581	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:41:32         
0xbdb03582	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:38:28         
0x9a603584	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:59:26         
0x21c03585	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:45:12         
0x4fd03586	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:06:10         
0x9a10358a	custom/AntiBhopCheat	CellArray           	84        	12/12/2022 - 20:45:43         
0x9550358e	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:11:49         
0xeaa0358f	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:39:12         
0x97403592	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:56:02         
0x48d03593	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:11:40         
0x07703596	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:44:15         
0x27a03598	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:16:27         
0x2b003599	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:38:45         
0x7790359a	custom/BossHUD.smx  	Trie                	604       	12/12/2022 - 20:35:41         
0xb250359b	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:00:38         
0xa000359d	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:52:35         
0xcdb035a0	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:56:10         
0x79c035a2	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:38:27         
0xe5c035a3	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:45:55         
0xfd1035a4	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:07:40         
0xdc7035a5	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:38:31         
0x5e0035a7	custom/AntiBhopCheat	Trie                	604       	12/12/2022 - 20:41:51         
0xb78035ae	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:41:46         
0x67f035b0	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:28:38         
0xe65035b1	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:55:53         
0xe22035b2	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:44:14         
0x13c035b3	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:43:58         
0x175035b5	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:35:43         
0x6a6035b6	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:35:42         
0xd00035b9	custom/AntiBhopCheat	CellArray           	84        	12/12/2022 - 20:42:26         
0x619035bc	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:43:10         
0xa6c035bd	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:04:24         
0x2af035bf	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:38:45         
0x268035c1	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:08:20         
0xe30035c2	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:35:41         
0x9f6035c3	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:48:19         
0xbb0035c5	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:32:04         
0x19b035c6	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:35:34         
0x901035c7	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:38:38         
0x8c2035c8	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:25:58         
0x658035c9	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:03:47         
0x96e035cc	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:09:20         
0xb70035cd	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:20:27         
0xd12035ce	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:01:29         
0xee4035cf	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:38:39         
0x20f035d2	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:53:52         
0xa7c035d4	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:17:12         
0x963035d5	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:45:47         
0x110035d7	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:21:53         
0x7d3035db	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:35:38         
0x75e035dc	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:55:50         
0x906035de	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:48:30         
0xec8035e3	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:00:02         
0x4e9035e4	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:54:40         
0x4b9035e5	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:37:15         
0xa91035e7	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:00:13         
0x67d035e9	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:01:08         
0x2cb035eb	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:33:35         
0xcf6035ec	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:36:27         
0x1d0035ed	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:42:14         
0x4f4035ef	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:35:23         
0xf2e035f0	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:03:19         
0xd4c035f2	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:38:32         
0xc70035f3	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:45:41         
0x741035f4	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:07:41         
0x112035f5	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:43:32         
0xa04035f6	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:31:04         
0x661035f7	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:36:16         
0xae3035fb	custom/ServerAdverti	CellArray           	16404     	12/12/2022 - 20:38:25         
0xb45035fc	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:52:26         
0x6e8035fd	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:49:25         
0x285035ff	zr/zombiereloaded.sm	Trie                	604       	12/12/2022 - 20:45:33         
0x7bc03600	custom/AntiBhopCheat	Trie                	604       	12/12/2022 - 20:38:52         
0x26203601	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:58:34         
0x5c103602	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:41:25         
0x4be03606	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:38:43         
0x83c03607	custom/AntiBhopCheat	CellArray           	52        	12/12/2022 - 20:38:38         
0x09b03609	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:41         
0xfbe0360b	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:56:32         
0x9ee0360c	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:55:18         
0x4350360d	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:37:34         
0x5890360f	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:43:37         
0xb2203610	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:18:44         
0xea003611	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:52:42         
0xce703612	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:56:24         
0x81403614	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:28:10         
0x6b403615	vip/VIP_Core.smx    	Trie                	604       	12/12/2022 - 19:46:46         
0xe2d03617	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:51:55         
0xf3903619	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:52:02         
0xe930361a	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:45:29         
0xfd30361b	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:52:33         
0x6760361c	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:19:09         
0x9d60361d	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:56:19         
0x76d0361e	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:21:46         
0xbf00361f	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:22:10         
0xb2703620	custom/ServerAdverti	CellArray           	16404     	12/12/2022 - 20:38:25         
0x09503622	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:43:26         
0x0af03623	custom/AntiBhopCheat	Trie                	604       	12/12/2022 - 20:45:45         
0xe7703625	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:02:14         
0x7ec03628	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:38:27         
0x84103629	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:58:18         
0xf0a0362a	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:38:13         
0x8a50362c	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:38:29         
0x49e0362f	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:02:32         
0x18f03632	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:47         
0x4f503633	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:40         
0x04003634	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:52         
0x3b503635	custom/AntiBhopCheat	CellArray           	84        	12/12/2022 - 20:45:27         
0x6f003637	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:40:33         
0x19203638	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:13:58         
0x2010363d	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:12:56         
0x86a0363f	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:10:32         
0xda703641	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:28:41         
0xb1803642	custom/ServerAdverti	CellArray           	16404     	12/12/2022 - 20:38:25         
0xd0a03644	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:33:41         
0x10503645	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:46:15         
0xb3903646	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:13         
0x41603647	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:33:38         
0x17703648	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:58:35         
0x4260364c	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:38:48         
0x2b40364d	custom/ConnectAnnoun	IDatabase           	-1        	12/12/2022 - 19:45:51         
0x60d0364e	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:37:20         
0x6be03651	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:59:54         
0xadd03653	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:56:04         
0x13503655	custom/AntiBhopCheat	Trie                	604       	12/12/2022 - 20:45:41         
0x03903656	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:58:17         
0xf3803658	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:28:51         
0xa120365c	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:02:15         
0xcef0365d	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:45:30         
0x0ba0365e	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:45:40         
0x4710365f	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:08         
0xdc603660	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:14         
0x43103661	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:05         
0x58403662	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:01:21         
0x55a03663	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:30         
0x6a403664	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:09         
0x5e303665	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:12:24         
0x4ef03666	custom/AntiBhopCheat	CellArray           	84        	12/12/2022 - 20:45:39         
0xcb903667	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:54:00         
0x04303668	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:37:29         
0xf4703669	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:26:45         
0xc5b0366a	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:34:09         
0xe840366c	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:22:55         
0x7850366d	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:45:41         
0xb4603670	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:11:35         
0xf0003673	custom/AntiBhopCheat	CellArray           	84        	12/12/2022 - 20:45:26         
0x6f703675	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 19:58:23         
0xff503678	custom/SMJSONAPI.smx	JSON                	-1        	12/12/2022 - 20:02:09         
